gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
acat2,2214.1351705588163,-0.05659698320997646,0.19931230135109915,-0.283961315113601,0.7764400268775394,0.8573816513010667
acbd3,663.1644258337013,0.6522016694227486,0.13739363735241303,4.746956860526656,2.064999731111324e-06,1.490159950143877e-05
acbd4,793.8702009916465,-0.33509286036114355,0.13357555399041723,-2.508639121086357,0.012119723254654683,0.03213161775183285
acbd5,6301.41896461554,-0.38006971233823117,0.10670928509272853,-3.5617304717950002,0.0003684184978626613,0.0015590087488973959
acbd6,363.490736761767,0.0172424765674644,0.12870654786049196,0.13396736105573995,0.8934283838415954,0.9346450710029947
acbd7,0.9706451818193416,3.206246012081092,2.1696603630168867,1.4777640163102972,0.13947095293156928,0.24262493908366675
accs,98.2377660754038,0.19341603196398194,0.1718089982231278,1.1257619447428076,0.26026629605550644,0.39529336435698137
accsl,0.18650592205692682,-1.374235673591443,3.34421832633919,-0.410928814894623,0.6811247328166303,
acd,131.51037690259173,0.014096350562006142,0.14136911187029597,0.09971308707760243,0.9205721103414224,0.9527285691104566
ace,107.61314813600099,1.5440285303044878,0.3249317956945031,4.751854237607959,2.0155965910846964e-06,1.4590170778647176e-05
ace2,16.851915875150556,-0.17619890525541654,0.3599091218264462,-0.4895649889651377,0.6244417562055126,0.7438101803199365
acer1,9.535617148397755,-0.04511025122269852,0.41206596381563,-0.10947337364384245,0.9128270395751394,0.9478242269362659
acer2,582.0974085342131,1.2081569341670921,0.18937197940316985,6.37980834321294,1.773097429730693e-10,2.801374000027726e-09
acer3,727.5145984005949,-0.22655040717154276,0.09814253025700753,-2.30838156075935,0.020977923655165116,0.051055838107458354
ache,10.793052995487976,0.019750658406155218,0.3701110725061222,0.053364138155657354,0.9574417780860449,0.9752296048158297
acin1,927.7367257958122,-0.14598746906797078,0.09987192357806828,-1.4617468437348633,0.1438105954233092,0.24890227050293384
ackr1,14.207683155772507,0.9849502918606202,0.4681693089526034,2.103833534206179,0.035392970474712286,0.0794230725752791
ackr2,76.77033762749166,0.13398677108321916,0.2239312566066163,0.5983388523496561,0.5496138574085052,0.6802788631522498
ackr3,81.31526715566531,0.4747191689848067,0.38666078281576066,1.227740671106552,0.21954433357968683,0.3474135378032669
ackr4,68.03885508265316,-1.0051581514649461,0.22875788189048116,-4.39398259486495,1.1129273024415557e-05,6.78997092573616e-05
acly,8588.611164565435,-0.1856414570383068,0.2595475145934152,-0.7152503745956372,0.4744543468299103,0.6134332702716453
acmsd,959.8836816547592,-0.37691160199867874,0.2547205797818093,-1.4797061247329795,0.13895169039443192,0.24192682186452588
aco1,5012.809914051818,-0.3738411695639948,0.13186589915221292,-2.83501020330108,0.004582422210514865,0.014021411541081948
aco2,4254.397824949844,0.39182291398022007,0.10796561584514673,3.6291453618178315,0.0002843610916376047,0.0012403012723705127
acod1,24.98911275393208,-0.2625441527414925,0.44048713074081075,-0.5960313807578125,0.5511542631481076,0.6817189623793097
acot1,134.37398886089815,0.3564945157061572,0.29959991625923554,1.189901920392035,0.23408494360285026,0.3645628230792124
acot11,269.96150944217305,-0.12054248975014206,0.18628862265582974,-0.6470738149846414,0.5175841713645031,0.653461673648842
acot12,1912.1645989430042,-0.6009862638040041,0.15871608382223484,-3.786549222554663,0.00015275384802715476,0.0007171498915418918
acot13,954.8884984905985,0.23377215993628161,0.15495443287929256,1.5086509988287138,0.13138799399669163,0.23151909315599603
acot2,101.48895069896338,1.374143730215641,0.21194024383672624,6.483637582649234,8.953715246197335e-11,1.4849392362154965e-09
acot4,236.88052007385917,0.3110780216397396,0.18441597810533,1.6868279247585911,0.09163644427413166,0.17360999460020024
acot6,32.2545088615304,0.849622027451277,0.22493435938374873,3.777199845230321,0.00015860146734916547,0.0007406334433292919
acot7,229.46825091234317,-0.4167391977774176,0.14290976381317178,-2.916100248561235,0.0035443659669364613,0.011204769830960425
acot8,217.84106949121352,-0.43017059628499565,0.13917303076402956,-3.090904853644797,0.00199547564764156,0.006832298002943764
acot9,363.2624952841034,1.5320431166512836,0.12605703009742897,12.153571407062135,5.491330871269214e-34,1.2412179166123673e-31
acox1,30143.93369172268,-0.7725267172047582,0.1618964662470732,-4.771733040953413,1.826474890482605e-06,1.3324424318179712e-05
acox2,5395.953561743251,0.20699164848065424,0.11277691395898741,1.8354079856798446,0.0664452613772186,0.13434769772620708
